"id_track";"id_marine";"lat";"lon";"speed";"course";"age";"date_add"
"322596";"854";"41,4331";"140,504";"152";"54";"1";"2016-06-25 00:01:00"
"322597";"849";"41,4813";"140,61";"131";"49";"1";"2016-06-25 00:01:00"
"322598";"860";"41,4861";"140,439";"146";"45";"6";"2016-06-25 00:01:00"
"322599";"853";"41,4867";"140,535";"125";"231";"1";"2016-06-25 00:01:00"
"322600";"834";"41,501";"141,395";"134";"106";"21";"2016-06-25 00:01:00"
"322601";"851";"41,5027";"140,604";"103";"244";"1";"2016-06-25 00:01:00"
"322602";"863";"41,5324";"141,444";"123";"285";"6";"2016-06-25 00:01:00"
"322603";"856";"41,6009";"140,551";"131";"25";"1";"2016-06-25 00:01:00"
"322604";"793";"41,621";"140,71";"109";"57";"11";"2016-06-25 00:01:00"
"322605";"859";"41,6376";"140,961";"102";"268";"1";"2016-06-25 00:01:00"
"322606";"862";"41,6714";"141,238";"133";"261";"10";"2016-06-25 00:01:00"
"322607";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 00:01:00"
"322608";"844";"41,7533";"140,663";"3";"168";"3";"2016-06-25 00:01:00"
"322609";"826";"41,764";"140,671";"0";"152";"5";"2016-06-25 00:01:00"
"322610";"747";"41,7728";"140,654";"1";"19";"1";"2016-06-25 00:01:00"
"322611";"746";"41,7736";"140,712";"0";"16";"54";"2016-06-25 00:01:00"
"322612";"765";"41,7752";"140,709";"0";"172";"4";"2016-06-25 00:01:00"
"322613";"749";"41,7774";"140,722";"0";"272";"1";"2016-06-25 00:01:00"
"322614";"710";"41,7782";"140,677";"2";"177";"4";"2016-06-25 00:01:00"
"322615";"841";"41,7783";"140,665";"3";"280";"4";"2016-06-25 00:01:00"
"322616";"848";"41,7834";"140,723";"0";"126";"1";"2016-06-25 00:01:00"
"322617";"753";"41,7837";"140,725";"0";"166";"6";"2016-06-25 00:01:00"
"322618";"756";"41,7852";"140,668";"1";"46";"4";"2016-06-25 00:01:00"
"322619";"755";"41,7865";"140,678";"1";"197";"1";"2016-06-25 00:01:00"
"322620";"779";"41,7946";"140,719";"0";"310";"1";"2016-06-25 00:01:00"
"322621";"838";"41,7959";"140,719";"0";"325";"4";"2016-06-25 00:01:00"
"322622";"819";"41,7981";"140,719";"0";"6";"4";"2016-06-25 00:01:00"
"322623";"761";"41,8034";"140,653";"0";"173";"795";"2016-06-25 00:01:00"
"322624";"751";"41,806";"140,649";"0";"276";"1";"2016-06-25 00:01:00"
"322625";"769";"41,807";"140,711";"0";"333";"4";"2016-06-25 00:01:00"
"322626";"760";"41,807";"140,709";"0";"16";"1";"2016-06-25 00:01:00"
"322627";"711";"40,9154";"139,632";"137";"175";"510";"2016-06-25 00:02:00"
"322628";"711";"40,9366";"141,377";"0";"265";"290";"2016-06-25 00:02:00"
"322629";"829";"41,0328";"139,691";"120";"234";"388";"2016-06-25 00:02:00"
"322630";"711";"41,082";"140,768";"127";"240";"291";"2016-06-25 00:02:00"
"322631";"763";"41,129";"140,715";"172";"176";"97";"2016-06-25 00:02:00"
"322632";"711";"41,11";"140,716";"174";"177";"95";"2016-06-25 00:02:00"
"322633";"843";"41,1212";"140,698";"125";"182";"149";"2016-06-25 00:02:00"
"322634";"766";"41,1263";"140,721";"168";"171";"113";"2016-06-25 00:02:00"
"322635";"711";"41,1688";"141,158";"122";"237";"94";"2016-06-25 00:02:00"
"322636";"725";"41,2364";"140,729";"175";"0";"2";"2016-06-25 00:02:00"
"322637";"754";"41,2485";"140,683";"126";"173";"364";"2016-06-25 00:02:00"
"322638";"718";"41,2582";"140,342";"0";"0";"7";"2016-06-25 00:02:00"
"322639";"837";"41,3803";"140,401";"95";"236";"364";"2016-06-25 00:02:00"
"322640";"711";"41,2645";"140,181";"103";"236";"290";"2016-06-25 00:02:00"
"322641";"729";"41,2647";"140,69";"173";"174";"2";"2016-06-25 00:02:00"
"322642";"861";"41,2771";"140,133";"144";"67";"7";"2016-06-25 00:02:00"
"322643";"831";"41,3071";"140,347";"151";"235";"531";"2016-06-25 00:02:00"
"322644";"864";"41,3282";"140,343";"315";"53";"2";"2016-06-25 00:02:00"
"322645";"823";"41,3391";"140,34";"135";"238";"715";"2016-06-25 00:02:00"
"322646";"858";"41,3416";"140,316";"239";"65";"2";"2016-06-25 00:02:00"
"322647";"716";"41,3533";"140,715";"185";"0";"2";"2016-06-25 00:02:00"
"322648";"846";"41,3684";"140,337";"80";"234";"37";"2016-06-25 00:02:00"
"322649";"719";"41,5958";"140,542";"105";"207";"275";"2016-06-25 00:02:00"
"322650";"711";"41,3748";"140,027";"106";"313";"94";"2016-06-25 00:02:00"
"322651";"852";"41,3972";"140,402";"137";"232";"3";"2016-06-25 00:02:00"
"322652";"857";"41,4057";"140,458";"232";"58";"2";"2016-06-25 00:02:00"
"322653";"839";"41,4019";"139,979";"113";"285";"101";"2016-06-25 00:02:00"
"322654";"711";"41,4199";"139,966";"114";"333";"94";"2016-06-25 00:02:00"
"322655";"711";"41,4298";"141,461";"0";"0";"97";"2016-06-25 00:02:00"
"322656";"720";"41,4305";"140,672";"155";"176";"2";"2016-06-25 00:02:00"
"322657";"854";"41,4331";"140,504";"152";"54";"2";"2016-06-25 00:02:00"
"322658";"849";"41,4813";"140,61";"131";"49";"2";"2016-06-25 00:02:00"
"322659";"860";"41,4861";"140,439";"146";"45";"7";"2016-06-25 00:02:00"
"322660";"853";"41,4867";"140,535";"125";"231";"2";"2016-06-25 00:02:00"
"322661";"834";"41,501";"141,395";"134";"106";"22";"2016-06-25 00:02:00"
"322662";"851";"41,5027";"140,604";"103";"244";"2";"2016-06-25 00:02:00"
"322663";"863";"41,5324";"141,444";"123";"285";"7";"2016-06-25 00:02:00"
"322664";"856";"41,6009";"140,551";"131";"25";"2";"2016-06-25 00:02:00"
"322665";"793";"41,621";"140,71";"109";"57";"12";"2016-06-25 00:02:00"
"322666";"859";"41,6376";"140,961";"102";"268";"2";"2016-06-25 00:02:00"
"322667";"862";"41,6714";"141,238";"133";"261";"11";"2016-06-25 00:02:00"
"322668";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:02:00"
"322669";"844";"41,7533";"140,663";"3";"168";"4";"2016-06-25 00:02:00"
"322670";"826";"41,764";"140,671";"0";"152";"6";"2016-06-25 00:02:00"
"322671";"747";"41,7728";"140,654";"1";"19";"2";"2016-06-25 00:02:00"
"322672";"746";"41,7736";"140,712";"0";"16";"55";"2016-06-25 00:02:00"
"322673";"765";"41,7752";"140,709";"0";"172";"5";"2016-06-25 00:02:00"
"322674";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:02:00"
"322675";"710";"41,7782";"140,677";"2";"177";"5";"2016-06-25 00:02:00"
"322676";"841";"41,7783";"140,665";"3";"280";"5";"2016-06-25 00:02:00"
"322677";"848";"41,7834";"140,723";"0";"126";"2";"2016-06-25 00:02:00"
"322678";"753";"41,7837";"140,725";"0";"166";"7";"2016-06-25 00:02:00"
"322679";"756";"41,7852";"140,668";"1";"46";"5";"2016-06-25 00:02:00"
"322680";"755";"41,7865";"140,678";"1";"197";"2";"2016-06-25 00:02:00"
"322681";"779";"41,7946";"140,719";"0";"310";"2";"2016-06-25 00:02:00"
"322682";"838";"41,7959";"140,719";"0";"325";"5";"2016-06-25 00:02:00"
"322683";"819";"41,7981";"140,719";"0";"6";"5";"2016-06-25 00:02:00"
"322684";"761";"41,8034";"140,653";"0";"173";"796";"2016-06-25 00:02:00"
"322685";"751";"41,806";"140,649";"0";"276";"2";"2016-06-25 00:02:00"
"322686";"769";"41,807";"140,711";"0";"333";"5";"2016-06-25 00:02:00"
"322687";"760";"41,807";"140,709";"0";"16";"2";"2016-06-25 00:02:00"
"322688";"711";"40,9154";"139,632";"137";"175";"510";"2016-06-25 00:02:00"
"322689";"711";"40,9366";"141,377";"0";"265";"290";"2016-06-25 00:02:00"
"322690";"829";"41,0328";"139,691";"120";"234";"388";"2016-06-25 00:02:00"
"322691";"711";"41,082";"140,768";"127";"240";"291";"2016-06-25 00:02:00"
"322692";"763";"41,129";"140,715";"172";"176";"97";"2016-06-25 00:02:00"
"322693";"711";"41,11";"140,716";"174";"177";"95";"2016-06-25 00:02:00"
"322694";"843";"41,1212";"140,698";"125";"182";"149";"2016-06-25 00:02:00"
"322695";"766";"41,1263";"140,721";"168";"171";"113";"2016-06-25 00:02:00"
"322696";"711";"41,1688";"141,158";"122";"237";"94";"2016-06-25 00:02:00"
"322697";"725";"41,2428";"140,729";"175";"359";"1";"2016-06-25 00:02:00"
"322698";"754";"41,2485";"140,683";"126";"173";"364";"2016-06-25 00:02:00"
"322699";"718";"41,2582";"140,342";"0";"0";"2";"2016-06-25 00:02:00"
"322700";"837";"41,3803";"140,401";"95";"236";"364";"2016-06-25 00:02:00"
"322701";"711";"41,2645";"140,181";"103";"236";"290";"2016-06-25 00:02:00"
"322702";"729";"41,2647";"140,69";"173";"174";"2";"2016-06-25 00:02:00"
"322703";"861";"41,2771";"140,133";"144";"67";"7";"2016-06-25 00:02:00"
"322704";"831";"41,3071";"140,347";"151";"235";"531";"2016-06-25 00:02:00"
"322705";"864";"41,3282";"140,343";"315";"53";"2";"2016-06-25 00:02:00"
"322706";"823";"41,3391";"140,34";"135";"238";"715";"2016-06-25 00:02:00"
"322707";"858";"41,3445";"140,324";"242";"66";"1";"2016-06-25 00:02:00"
"322708";"716";"41,36";"140,715";"185";"3";"1";"2016-06-25 00:02:00"
"322709";"846";"41,3684";"140,337";"80";"234";"37";"2016-06-25 00:02:00"
"322710";"719";"41,5958";"140,542";"105";"207";"275";"2016-06-25 00:02:00"
"322711";"711";"41,3748";"140,027";"106";"313";"94";"2016-06-25 00:02:00"
"322712";"852";"41,3942";"140,397";"136";"233";"1";"2016-06-25 00:02:00"
"322713";"857";"41,4093";"140,465";"231";"58";"1";"2016-06-25 00:02:00"
"322714";"839";"41,4019";"139,979";"113";"285";"101";"2016-06-25 00:02:00"
"322715";"711";"41,4199";"139,966";"114";"333";"94";"2016-06-25 00:02:00"
"322716";"720";"41,4248";"140,672";"158";"177";"1";"2016-06-25 00:02:00"
"322717";"711";"41,4298";"141,461";"0";"0";"97";"2016-06-25 00:02:00"
"322718";"854";"41,4355";"140,508";"151";"54";"1";"2016-06-25 00:02:00"
"322719";"849";"41,4837";"140,613";"131";"48";"1";"2016-06-25 00:02:00"
"322720";"853";"41,4843";"140,53";"125";"232";"1";"2016-06-25 00:02:00"
"322721";"834";"41,501";"141,395";"134";"106";"22";"2016-06-25 00:02:00"
"322722";"851";"41,5027";"140,604";"103";"244";"2";"2016-06-25 00:02:00"
"322723";"860";"41,5073";"140,463";"136";"39";"1";"2016-06-25 00:02:00"
"322724";"863";"41,5324";"141,444";"123";"285";"7";"2016-06-25 00:02:00"
"322725";"856";"41,6041";"140,553";"131";"25";"1";"2016-06-25 00:02:00"
"322726";"793";"41,621";"140,71";"109";"57";"12";"2016-06-25 00:02:00"
"322727";"859";"41,6375";"140,957";"102";"267";"1";"2016-06-25 00:02:00"
"322728";"862";"41,6679";"141,189";"137";"267";"1";"2016-06-25 00:02:00"
"322729";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:02:00"
"322730";"844";"41,7531";"140,663";"2";"190";"1";"2016-06-25 00:02:00"
"322731";"826";"41,764";"140,671";"0";"152";"6";"2016-06-25 00:02:00"
"322732";"747";"41,7728";"140,654";"1";"19";"2";"2016-06-25 00:02:00"
"322733";"746";"41,7736";"140,712";"0";"16";"55";"2016-06-25 00:02:00"
"322734";"765";"41,7752";"140,709";"0";"172";"5";"2016-06-25 00:02:00"
"322735";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:02:00"
"322736";"710";"41,7782";"140,677";"2";"177";"5";"2016-06-25 00:02:00"
"322737";"841";"41,7784";"140,665";"1";"280";"1";"2016-06-25 00:02:00"
"322738";"848";"41,7834";"140,723";"0";"126";"2";"2016-06-25 00:02:00"
"322739";"753";"41,7837";"140,725";"0";"166";"1";"2016-06-25 00:02:00"
"322740";"756";"41,7852";"140,668";"1";"241";"1";"2016-06-25 00:02:00"
"322741";"755";"41,7865";"140,678";"1";"197";"2";"2016-06-25 00:02:00"
"322742";"779";"41,7946";"140,719";"0";"310";"2";"2016-06-25 00:02:00"
"322743";"838";"41,7959";"140,719";"0";"325";"1";"2016-06-25 00:02:00"
"322744";"819";"41,7981";"140,719";"0";"6";"5";"2016-06-25 00:02:00"
"322745";"761";"41,8034";"140,653";"0";"173";"796";"2016-06-25 00:02:00"
"322746";"751";"41,806";"140,649";"0";"276";"2";"2016-06-25 00:02:00"
"322747";"760";"41,807";"140,709";"0";"16";"2";"2016-06-25 00:02:00"
"322748";"769";"41,807";"140,711";"0";"333";"1";"2016-06-25 00:02:00"
"322749";"711";"40,9154";"139,632";"137";"175";"510";"2016-06-25 00:03:00"
"322750";"711";"40,9366";"141,377";"0";"265";"290";"2016-06-25 00:03:00"
"322751";"829";"41,0328";"139,691";"120";"234";"388";"2016-06-25 00:03:00"
"322752";"711";"41,082";"140,768";"127";"240";"291";"2016-06-25 00:03:00"
"322753";"763";"41,129";"140,715";"172";"176";"97";"2016-06-25 00:03:00"
"322754";"711";"41,11";"140,716";"174";"177";"95";"2016-06-25 00:03:00"
"322755";"843";"41,1212";"140,698";"125";"182";"149";"2016-06-25 00:03:00"
"322756";"766";"41,1263";"140,721";"168";"171";"113";"2016-06-25 00:03:00"
"322757";"711";"41,1688";"141,158";"122";"237";"94";"2016-06-25 00:03:00"
"322758";"725";"41,2428";"140,729";"175";"359";"1";"2016-06-25 00:03:00"
"322759";"754";"41,2485";"140,683";"126";"173";"364";"2016-06-25 00:03:00"
"322760";"718";"41,2582";"140,342";"0";"0";"2";"2016-06-25 00:03:00"
"322761";"837";"41,3803";"140,401";"95";"236";"364";"2016-06-25 00:03:00"
"322762";"711";"41,2645";"140,181";"103";"236";"290";"2016-06-25 00:03:00"
"322763";"729";"41,2647";"140,69";"173";"174";"2";"2016-06-25 00:03:00"
"322764";"861";"41,2771";"140,133";"144";"67";"7";"2016-06-25 00:03:00"
"322765";"831";"41,3071";"140,347";"151";"235";"531";"2016-06-25 00:03:00"
"322766";"864";"41,3282";"140,343";"315";"53";"2";"2016-06-25 00:03:00"
"322767";"823";"41,3391";"140,34";"135";"238";"715";"2016-06-25 00:03:00"
"322768";"858";"41,3445";"140,324";"242";"66";"1";"2016-06-25 00:03:00"
"322769";"716";"41,36";"140,715";"185";"3";"1";"2016-06-25 00:03:00"
"322770";"846";"41,3684";"140,337";"80";"234";"37";"2016-06-25 00:03:00"
"322771";"719";"41,5958";"140,542";"105";"207";"275";"2016-06-25 00:03:00"
"322772";"711";"41,3748";"140,027";"106";"313";"94";"2016-06-25 00:03:00"
"322773";"852";"41,3942";"140,397";"136";"233";"1";"2016-06-25 00:03:00"
"322774";"857";"41,4093";"140,465";"231";"58";"1";"2016-06-25 00:03:00"
"322775";"839";"41,4019";"139,979";"113";"285";"101";"2016-06-25 00:03:00"
"322776";"711";"41,4199";"139,966";"114";"333";"94";"2016-06-25 00:03:00"
"322777";"720";"41,4248";"140,672";"158";"177";"1";"2016-06-25 00:03:00"
"322778";"711";"41,4298";"141,461";"0";"0";"97";"2016-06-25 00:03:00"
"322779";"854";"41,4355";"140,508";"151";"54";"1";"2016-06-25 00:03:00"
"322780";"849";"41,4837";"140,613";"131";"48";"1";"2016-06-25 00:03:00"
"322781";"853";"41,4843";"140,53";"125";"232";"1";"2016-06-25 00:03:00"
"322782";"834";"41,501";"141,395";"134";"106";"22";"2016-06-25 00:03:00"
"322783";"851";"41,5027";"140,604";"103";"244";"2";"2016-06-25 00:03:00"
"322784";"860";"41,5073";"140,463";"136";"39";"1";"2016-06-25 00:03:00"
"322785";"863";"41,5324";"141,444";"123";"285";"7";"2016-06-25 00:03:00"
"322786";"856";"41,6041";"140,553";"131";"25";"1";"2016-06-25 00:03:00"
"322787";"793";"41,621";"140,71";"109";"57";"12";"2016-06-25 00:03:00"
"322788";"859";"41,6375";"140,957";"102";"267";"1";"2016-06-25 00:03:00"
"322789";"862";"41,6679";"141,189";"137";"267";"1";"2016-06-25 00:03:00"
"322790";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:03:00"
"322791";"844";"41,7531";"140,663";"2";"190";"1";"2016-06-25 00:03:00"
"322792";"826";"41,764";"140,671";"0";"152";"6";"2016-06-25 00:03:00"
"322793";"747";"41,7728";"140,654";"1";"19";"2";"2016-06-25 00:03:00"
"322794";"746";"41,7736";"140,712";"0";"16";"55";"2016-06-25 00:03:00"
"322795";"765";"41,7752";"140,709";"0";"172";"5";"2016-06-25 00:03:00"
"322796";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:03:00"
"322797";"710";"41,7782";"140,677";"2";"177";"5";"2016-06-25 00:03:00"
"322798";"841";"41,7784";"140,665";"1";"280";"1";"2016-06-25 00:03:00"
"322799";"848";"41,7834";"140,723";"0";"126";"2";"2016-06-25 00:03:00"
"322800";"753";"41,7837";"140,725";"0";"166";"1";"2016-06-25 00:03:00"
"322801";"756";"41,7852";"140,668";"1";"241";"1";"2016-06-25 00:03:00"
"322802";"755";"41,7865";"140,678";"1";"197";"2";"2016-06-25 00:03:00"
"322803";"779";"41,7946";"140,719";"0";"310";"2";"2016-06-25 00:03:00"
"322804";"838";"41,7959";"140,719";"0";"325";"1";"2016-06-25 00:03:00"
"322805";"819";"41,7981";"140,719";"0";"6";"5";"2016-06-25 00:03:00"
"322806";"761";"41,8034";"140,653";"0";"173";"796";"2016-06-25 00:03:00"
"322807";"751";"41,806";"140,649";"0";"276";"2";"2016-06-25 00:03:00"
"322808";"760";"41,807";"140,709";"0";"16";"2";"2016-06-25 00:03:00"
"322809";"769";"41,807";"140,711";"0";"333";"1";"2016-06-25 00:03:00"
"322810";"711";"40,9154";"139,632";"137";"175";"511";"2016-06-25 00:03:00"
"322811";"711";"40,9366";"141,377";"0";"265";"291";"2016-06-25 00:03:00"
"322812";"829";"41,0328";"139,691";"120";"234";"389";"2016-06-25 00:03:00"
"322813";"711";"41,082";"140,768";"127";"240";"292";"2016-06-25 00:03:00"
"322814";"763";"41,129";"140,715";"172";"176";"98";"2016-06-25 00:03:00"
"322815";"711";"41,11";"140,716";"174";"177";"96";"2016-06-25 00:03:00"
"322816";"843";"41,1212";"140,698";"125";"182";"150";"2016-06-25 00:03:00"
"322817";"766";"41,1263";"140,721";"168";"171";"114";"2016-06-25 00:03:00"
"322818";"711";"41,1688";"141,158";"122";"237";"95";"2016-06-25 00:03:00"
"322819";"725";"41,2428";"140,729";"175";"359";"2";"2016-06-25 00:03:00"
"322820";"754";"41,2485";"140,683";"126";"173";"365";"2016-06-25 00:03:00"
"322821";"718";"41,2582";"140,342";"0";"0";"3";"2016-06-25 00:03:00"
"322822";"837";"41,3803";"140,401";"95";"236";"365";"2016-06-25 00:03:00"
"322823";"711";"41,2645";"140,181";"103";"236";"291";"2016-06-25 00:03:00"
"322824";"729";"41,2647";"140,69";"173";"174";"3";"2016-06-25 00:03:00"
"322825";"861";"41,2771";"140,133";"144";"67";"8";"2016-06-25 00:03:00"
"322826";"831";"41,3071";"140,347";"151";"235";"532";"2016-06-25 00:03:00"
"322827";"864";"41,3282";"140,343";"315";"53";"3";"2016-06-25 00:03:00"
"322828";"823";"41,3391";"140,34";"135";"238";"716";"2016-06-25 00:03:00"
"322829";"858";"41,3445";"140,324";"242";"66";"2";"2016-06-25 00:03:00"
"322830";"716";"41,36";"140,715";"185";"3";"2";"2016-06-25 00:03:00"
"322831";"846";"41,3684";"140,337";"80";"234";"38";"2016-06-25 00:03:00"
"322832";"719";"41,5958";"140,542";"105";"207";"276";"2016-06-25 00:03:00"
"322833";"711";"41,3748";"140,027";"106";"313";"95";"2016-06-25 00:03:00"
"322834";"852";"41,3942";"140,397";"136";"233";"2";"2016-06-25 00:03:00"
"322835";"857";"41,4093";"140,465";"231";"58";"2";"2016-06-25 00:03:00"
"322836";"839";"41,4019";"139,979";"113";"285";"102";"2016-06-25 00:03:00"
"322837";"711";"41,4199";"139,966";"114";"333";"95";"2016-06-25 00:03:00"
"322838";"720";"41,4248";"140,672";"158";"177";"2";"2016-06-25 00:03:00"
"322839";"711";"41,4298";"141,461";"0";"0";"98";"2016-06-25 00:03:00"
"322840";"854";"41,4355";"140,508";"151";"54";"2";"2016-06-25 00:03:00"
"322841";"849";"41,4837";"140,613";"131";"48";"2";"2016-06-25 00:03:00"
"322842";"853";"41,4843";"140,53";"125";"232";"2";"2016-06-25 00:03:00"
"322843";"834";"41,501";"141,395";"134";"106";"23";"2016-06-25 00:03:00"
"322844";"851";"41,5027";"140,604";"103";"244";"3";"2016-06-25 00:03:00"
"322845";"860";"41,5073";"140,463";"136";"39";"2";"2016-06-25 00:03:00"
"322846";"863";"41,5324";"141,444";"123";"285";"8";"2016-06-25 00:03:00"
"322847";"856";"41,6041";"140,553";"131";"25";"2";"2016-06-25 00:03:00"
"322848";"793";"41,621";"140,71";"109";"57";"13";"2016-06-25 00:03:00"
"322849";"859";"41,6375";"140,957";"102";"267";"2";"2016-06-25 00:03:00"
"322850";"862";"41,6679";"141,189";"137";"267";"2";"2016-06-25 00:03:00"
"322851";"745";"41,7464";"140,71";"0";"0";"6";"2016-06-25 00:03:00"
"322852";"844";"41,7531";"140,663";"2";"190";"2";"2016-06-25 00:03:00"
"322853";"826";"41,764";"140,671";"0";"152";"7";"2016-06-25 00:03:00"
"322854";"747";"41,7728";"140,654";"1";"19";"3";"2016-06-25 00:03:00"
"322855";"746";"41,7736";"140,712";"0";"16";"56";"2016-06-25 00:03:00"
"322856";"765";"41,7752";"140,709";"0";"172";"6";"2016-06-25 00:03:00"
"322857";"749";"41,7774";"140,722";"0";"272";"3";"2016-06-25 00:03:00"
"322858";"710";"41,7782";"140,677";"2";"177";"6";"2016-06-25 00:03:00"
"322859";"841";"41,7784";"140,665";"1";"280";"2";"2016-06-25 00:03:00"
"322860";"848";"41,7834";"140,723";"0";"126";"3";"2016-06-25 00:03:00"
"322861";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 00:03:00"
"322862";"756";"41,7852";"140,668";"1";"241";"2";"2016-06-25 00:03:00"
"322863";"755";"41,7865";"140,678";"1";"197";"3";"2016-06-25 00:03:00"
"322864";"779";"41,7946";"140,719";"0";"310";"3";"2016-06-25 00:03:00"
"322865";"838";"41,7959";"140,719";"0";"325";"2";"2016-06-25 00:03:00"
"322866";"819";"41,7981";"140,719";"0";"6";"6";"2016-06-25 00:03:00"
"322867";"761";"41,8034";"140,653";"0";"173";"797";"2016-06-25 00:03:00"
"322868";"751";"41,806";"140,649";"0";"276";"3";"2016-06-25 00:03:00"
"322869";"760";"41,807";"140,709";"0";"16";"3";"2016-06-25 00:03:00"
"322870";"769";"41,807";"140,711";"0";"333";"2";"2016-06-25 00:03:00"
"322871";"711";"40,9154";"139,632";"137";"175";"510";"2016-06-25 00:03:00"
"322872";"711";"40,9366";"141,377";"0";"265";"290";"2016-06-25 00:03:00"
"322873";"829";"41,0328";"139,691";"120";"234";"388";"2016-06-25 00:03:00"
"322874";"711";"41,082";"140,768";"127";"240";"291";"2016-06-25 00:03:00"
"322875";"763";"41,129";"140,715";"172";"176";"97";"2016-06-25 00:03:00"
"322876";"711";"41,11";"140,716";"174";"177";"95";"2016-06-25 00:03:00"
"322877";"843";"41,1212";"140,698";"125";"182";"149";"2016-06-25 00:03:00"
"322878";"766";"41,1263";"140,721";"168";"171";"113";"2016-06-25 00:03:00"
"322879";"711";"41,1688";"141,158";"122";"237";"94";"2016-06-25 00:03:00"
"322880";"725";"41,2428";"140,729";"175";"359";"1";"2016-06-25 00:03:00"
"322881";"754";"41,2485";"140,683";"126";"173";"364";"2016-06-25 00:03:00"
"322882";"718";"41,2582";"140,342";"0";"0";"2";"2016-06-25 00:03:00"
"322883";"837";"41,3803";"140,401";"95";"236";"364";"2016-06-25 00:03:00"
"322884";"711";"41,2645";"140,181";"103";"236";"290";"2016-06-25 00:03:00"
"322885";"729";"41,2647";"140,69";"173";"174";"2";"2016-06-25 00:03:00"
